DateTime,ElapsedSeconds,ESP32_UID,MouseID,Sex,Strain,LibraryVer,Program,FR,Event,PelletCount,LeftCount,RightCount,CenterCount,BlockPelletCount,BlockPokeCount,RetrievalTime,PokeDuration,DispenseError,MotorTurns,Motion,Temperature,Humidity,Pressure,GasResistance,Lux,White,FreeHeap,HeapSize,MinFreeHeap,WakeCount,BatteryVoltage,BatteryPercent
2026-07-01 13:26:18,178596.765625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,305,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 13:26:30,178608.250000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,305,0,0,2,0,0,10.928,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 13:26:37,178615.453125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,306,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 13:26:47,178625.281250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,306,0,0,2,0,0,9.266,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 13:26:54,178632.468750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,307,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 13:27:15,178653.015625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,307,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 13:31:02,178880.125000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,307,0,0,2,0,0,,,,,Disabled,25.6,39.7,996.1,14.6,0.184,84.000,253872,344900,250888,7372,3.77,34.27
2026-07-01 13:41:14,179492.906250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,307,0,0,2,0,0,,,,,Disabled,25.6,40.1,996.0,14.6,0.122,63.000,253872,344900,250888,7397,3.77,33.84
2026-07-01 13:51:27,180105.718750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,307,0,0,2,0,0,,,,,Disabled,25.5,40.6,996.0,14.5,0.022,30.000,253872,344900,250888,7422,3.77,33.41
2026-07-01 14:01:39,180718.515625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,307,0,0,2,0,0,,,,,Disabled,25.5,40.9,995.9,14.5,0.202,111.000,253872,344900,250888,7447,3.77,32.98
2026-07-01 14:11:52,181331.296875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,307,0,0,2,0,0,,,,,Disabled,25.5,40.5,995.8,14.5,0.187,104.000,253872,344900,250888,7472,3.77,32.55
2026-07-01 14:22:04,181944.078125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,307,0,0,2,0,0,,,,,Disabled,25.5,40.3,995.7,14.5,0.191,102.000,253872,344900,250888,7497,3.77,31.69
2026-07-01 14:32:17,182556.890625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,307,0,0,2,0,0,,,,,Disabled,25.5,40.2,995.7,14.5,0.169,90.000,253872,344900,250888,7522,3.76,31.26
2026-07-01 14:42:30,183169.671875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,307,0,0,2,0,0,,,,,Disabled,25.6,40.1,995.6,14.5,0.191,102.000,253872,344900,250888,7547,3.77,30.83
2026-07-01 14:47:56,183495.828125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,308,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 14:48:15,183515.609375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,308,0,0,2,0,0,19.221,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 14:48:23,183522.796875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,309,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 14:48:35,183535.109375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,309,0,0,2,0,0,11.765,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 14:48:42,183542.312500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,310,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 14:48:56,183556.468750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,310,0,0,2,0,0,13.600,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 14:49:03,183563.656250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,311,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 14:49:24,183584.203125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,311,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 14:49:31,183591.406250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,312,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 14:49:49,183608.921875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,312,0,0,2,0,0,16.955,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 14:49:56,183616.109375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,313,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 14:50:14,183634.078125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,313,0,0,2,0,0,17.418,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 14:50:21,183641.281250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,314,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 14:50:42,183661.828125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,314,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 14:52:51,183791.406250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,314,0,0,2,0,0,,,,,Disabled,25.6,40.1,995.5,14.5,0.133,76.000,253872,344900,250888,7573,3.76,30.40
2026-07-01 15:03:04,184404.218750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,314,0,0,2,0,0,,,,,Disabled,25.6,39.9,995.5,14.4,0.202,106.000,253872,344900,250888,7598,3.76,29.97
2026-07-01 15:13:16,185017.015625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,314,0,0,2,0,0,,,,,Disabled,25.6,39.8,995.4,14.5,0.169,90.000,253872,344900,250888,7623,3.76,29.54
2026-07-01 15:23:29,185629.796875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,314,0,0,2,0,0,,,,,Disabled,25.6,39.7,995.4,14.5,0.144,84.000,253872,344900,250888,7648,3.77,28.68
2026-07-01 15:33:41,186242.609375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,314,0,0,2,0,0,,,,,Disabled,25.6,39.6,995.3,14.5,0.144,72.000,253872,344900,250888,7673,3.76,28.25
2026-07-01 15:43:54,186855.390625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,314,0,0,2,0,0,,,,,Disabled,25.6,39.6,995.3,14.5,0.144,72.000,253872,344900,250888,7698,3.76,27.82
2026-07-01 15:54:07,187468.171875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,314,0,0,2,0,0,,,,,Disabled,25.6,39.6,995.3,14.5,0.108,54.000,253872,344900,250888,7723,3.75,27.39
2026-07-01 16:03:01,188002.281250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,315,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 16:03:21,188022.828125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,315,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 16:03:38,188039.437500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,316,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 16:03:58,188059.906250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,316,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 16:04:08,188069.312500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,317,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 16:04:21,188082.421875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,317,0,0,2,0,0,12.556,542.000,0,2,,,,,,,,,,,,,,,,
2026-07-01 16:04:28,188090.125000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,317,0,0,2,0,0,,,,,Disabled,25.7,39.6,995.2,14.5,0.029,22.000,253872,344900,250888,7749,3.74,26.54
2026-07-01 16:04:31,188092.953125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,318,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 16:04:42,188103.406250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,318,0,0,2,0,0,9.905,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 16:04:49,188110.593750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,319,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 16:05:09,188131.156250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,319,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 16:05:26,188147.390625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,320,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 16:05:46,188167.937500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,320,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 16:14:50,188711.953125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,320,0,0,2,0,0,,,,,Disabled,25.7,40.0,995.1,14.4,0.036,26.000,253872,344900,250888,7775,3.75,26.11
2026-07-01 16:25:03,189324.765625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,320,0,0,2,0,0,,,,,Disabled,25.7,40.1,995.1,14.4,0.230,125.000,253872,344900,250888,7800,3.75,25.68
2026-07-01 16:35:15,189937.562500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,320,0,0,2,0,0,,,,,Disabled,25.7,40.1,995.0,14.4,0.176,96.000,253872,344900,250888,7825,3.74,25.25
2026-07-01 16:45:28,190550.343750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,320,0,0,2,0,0,,,,,Disabled,25.7,40.0,994.9,14.4,0.180,98.000,253872,344900,250888,7850,3.75,24.39
2026-07-01 16:55:40,191163.140625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,320,0,0,2,0,0,,,,,Disabled,25.7,40.0,994.8,14.4,0.180,100.000,253872,344900,250888,7875,3.74,23.96
2026-07-01 17:05:53,191775.937500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,320,0,0,2,0,0,,,,,Disabled,25.7,39.9,994.8,14.4,0.184,98.000,253872,344900,250888,7900,3.73,23.53
2026-07-01 17:12:57,192200.109375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,321,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:13:12,192214.937500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,321,0,0,2,0,0,14.271,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:13:19,192222.125000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,322,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:13:32,192234.765625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,322,0,0,2,0,0,12.083,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:13:39,192241.968750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,323,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:13:54,192257.234375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,323,0,0,2,0,0,14.711,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:14:01,192264.421875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,324,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:14:15,192277.859375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,324,0,0,2,0,0,12.886,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:14:22,192285.062500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,325,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:14:35,192297.921875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,325,0,0,2,0,0,12.302,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:14:42,192305.109375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,326,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:14:56,192319.671875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,326,0,0,2,0,0,14.019,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:15:04,192326.890625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,327,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:15:17,192340.156250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,327,0,0,2,0,0,12.709,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:15:24,192347.343750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,328,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:15:45,192367.906250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,328,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:16:17,192399.968750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,328,0,0,2,0,0,,,,,Disabled,25.7,40.2,994.7,14.4,0.050,44.000,253872,344900,250888,7927,3.74,22.67
2026-07-01 17:26:29,193012.765625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,328,0,0,2,0,0,,,,,Disabled,25.7,40.1,994.7,14.4,0.022,28.000,253872,344900,250888,7952,3.75,22.24
2026-07-01 17:33:02,193405.640625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,329,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:33:23,193426.187500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,329,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:33:30,193433.375000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,330,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:33:47,193451.062500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,330,0,0,2,0,0,17.132,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:33:55,193458.265625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,331,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:34:09,193472.406250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,331,0,0,2,0,0,13.590,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:34:16,193479.593750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,332,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:34:28,193492.000000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,332,0,0,2,0,0,11.852,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:34:36,193499.203125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,333,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:34:46,193509.375000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,333,0,0,2,0,0,9.619,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:34:53,193516.562500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,334,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 17:35:13,193537.109375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,334,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 17:36:34,193617.953125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,334,0,0,2,0,0,,,,,Disabled,25.7,39.9,994.6,14.4,0.047,38.000,253872,344900,250888,7977,3.73,21.81
2026-07-01 17:46:47,194230.765625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,334,0,0,2,0,0,,,,,Disabled,25.7,39.9,994.6,14.4,0.151,86.000,253872,344900,250888,8002,3.73,20.95
2026-07-01 17:56:59,194843.546875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,334,0,0,2,0,0,,,,,Disabled,25.6,39.8,994.5,14.5,0.000,0.000,253872,344900,250888,8027,3.73,20.52
2026-07-01 18:00:07,195031.703125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,335,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:00:24,195048.578125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,335,0,0,2,0,0,16.307,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 18:00:32,195055.750000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,336,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:00:49,195073.500000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,336,0,0,2,0,0,17.164,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 18:00:56,195080.671875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,337,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:01:11,195095.687500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,337,0,0,2,0,0,14.448,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 18:01:19,195102.875000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,338,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:01:39,195123.437500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,338,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 18:07:04,195448.062500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,338,0,0,2,0,0,,,,,Disabled,25.6,39.8,994.5,14.5,0.000,0.000,253872,344900,250888,8052,3.74,19.57
2026-07-01 18:17:16,196060.843750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,338,0,0,2,0,0,,,,,Disabled,25.6,39.8,994.4,14.5,0.000,0.000,253872,344900,250888,8077,3.73,19.05
2026-07-01 18:25:14,196538.718750,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,339,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:25:26,196550.671875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,339,0,0,2,0,0,11.401,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 18:25:33,196557.859375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,340,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:25:41,196565.828125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,340,0,0,2,0,0,7.408,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 18:25:48,196573.031250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,341,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:25:55,196579.328125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,341,0,0,2,0,0,5.736,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 18:26:02,196586.515625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,342,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:26:22,196607.078125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,342,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 18:27:19,196663.531250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,342,0,0,2,0,0,,,,,Disabled,25.6,40.1,994.3,14.5,0.000,0.000,253872,344900,250888,8103,3.72,18.54
2026-07-01 18:37:31,197276.312500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,342,0,0,2,0,0,,,,,Disabled,25.5,40.1,994.3,14.5,0.000,0.000,253872,344900,250888,8128,3.72,18.02
2026-07-01 18:47:44,197889.109375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,342,0,0,2,0,0,,,,,Disabled,25.5,40.2,994.3,14.6,0.000,0.000,253872,344900,250888,8153,3.73,17.50
2026-07-01 18:57:31,198476.671875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,343,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:57:39,198484.109375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,343,0,0,2,0,0,6.880,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 18:57:46,198491.796875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,343,0,0,2,0,0,,,,,Disabled,25.5,40.4,994.3,14.6,0.000,0.000,253872,344900,250888,8178,3.73,16.98
2026-07-01 18:57:49,198494.640625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,344,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:57:52,198497.359375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,344,0,0,2,0,0,2.161,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 18:57:59,198504.546875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,345,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:58:06,198511.265625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,345,0,0,2,0,0,6.143,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 18:58:13,198518.437500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,346,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 18:58:33,198538.984375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,346,0,0,2,0,0,TimedOut,542.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 19:08:02,199107.406250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,Status,346,0,0,2,0,0,,,,,Disabled,25.5,40.8,994.3,14.5,0.000,0.000,253872,344900,250888,8204,3.71,16.47
2026-07-01 19:14:12,199478.156250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,LeftWithPellet,346,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 19:14:25,199490.921875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,347,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 19:14:34,199499.781250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,347,1,0,2,0,0,8.299,3.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 19:14:41,199507.000000,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,348,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 19:14:47,199512.609375,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,348,1,0,2,0,0,5.064,3.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 19:14:54,199519.796875,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,349,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 19:14:58,199524.312500,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,349,1,0,2,0,0,3.954,3.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 19:15:06,199531.515625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,350,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 19:15:11,199537.078125,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,350,1,0,2,0,0,5.009,3.000,0,1,,,,,,,,,,,,,,,,
2026-07-01 19:15:18,199544.265625,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletDrop,351,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,
2026-07-01 19:15:25,199551.281250,B0DB8AF16E20,mous,male,C57BL/6,1.1.1,FreeFeed,0,PelletTaken,351,1,0,2,0,0,6.462,3.000,0,1,,,,,,,,,,,,,,,,
